url;owner;committer;decision;submission date;decision date
https://github.com/apache/drill/pull/32;adityakishore;<User (adityakishore)>;merged;2014-03-21 23:41:28;2014-03-27 14:25:00
https://github.com/apache/drill/pull/31;pwong-mapr;<User (pwong-mapr)>;merged;2014-03-13 00:57:47;2014-05-05 17:18:49
https://github.com/apache/drill/pull/30;tnachen;<User (tnachen)>;merged;2014-02-27 02:29:52;2014-02-27 02:37:03
https://github.com/apache/drill/pull/29;tnachen;<User (tnachen)>;merged;2014-02-20 20:13:00;
https://github.com/apache/drill/pull/28;adityakishore;<User (adityakishore)>;merged;2013-09-12 01:48:45;2013-11-04 19:28:05
https://github.com/apache/drill/pull/27;adityakishore;<User (adityakishore)>;merged;2013-09-11 22:58:41;2013-11-04 19:27:49
https://github.com/apache/drill/pull/26;adityakishore;<User (adityakishore)>;merged;2013-09-11 07:06:45;2013-09-11 08:54:12
https://github.com/apache/drill/pull/25;adityakishore;<User (adityakishore)>;merged;2013-09-05 03:02:08;2013-09-06 04:50:04
https://github.com/apache/drill/pull/24;adityakishore;<User (adityakishore)>;merged;2013-09-05 02:12:09;2013-09-06 04:50:49
https://github.com/apache/drill/pull/23;adityakishore;<User (adityakishore)>;merged;2013-09-05 02:01:02;2013-09-05 02:08:10
https://github.com/apache/drill/pull/22;adityakishore;<User (adityakishore)>;merged;2013-09-04 21:35:43;2013-09-06 04:51:48
https://github.com/apache/drill/pull/21;julianhyde;<User (julianhyde)>;merged;2013-08-05 21:15:06;
https://github.com/apache/drill/pull/20;tnachen;<User (tnachen)>;merged;2013-05-31 20:36:22;2013-06-12 05:38:25
https://github.com/apache/drill/pull/19;tnachen;;closed;2013-05-31 20:34:53;
https://github.com/apache/drill/pull/18;tnachen;<User (tnachen)>;merged;2013-05-23 08:09:25;
https://github.com/apache/drill/pull/17;immars;<User (immars)>;merged;2013-04-24 08:06:55;2014-10-08 04:14:45
https://github.com/apache/drill/pull/16;dralves;<User (dralves)>;merged;2013-04-19 03:07:04;
https://github.com/apache/drill/pull/15;immars;<User (immars)>;merged;2013-03-28 09:57:08;2013-03-28 09:58:07
https://github.com/apache/drill/pull/14;tnachen;<User (tnachen)>;merged;2013-03-18 07:17:45;2014-10-08 04:14:45
https://github.com/apache/drill/pull/13;dralves;<User (dralves)>;merged;2013-03-15 00:11:20;2014-10-08 04:14:45
https://github.com/apache/drill/pull/12;dralves;<User (dralves)>;merged;2013-03-13 01:14:21;2014-10-08 04:14:45
https://github.com/apache/drill/pull/11;dralves;<User (dralves)>;merged;2013-03-11 09:52:14;2014-10-08 04:14:45
https://github.com/apache/drill/pull/10;tnachen;<User (tnachen)>;merged;2013-03-02 07:37:08;
https://github.com/apache/drill/pull/9;cmerrick;;merged;2013-02-24 17:42:57;2013-02-25 19:47:15
https://github.com/apache/drill/pull/8;sreev;<User (sreev)>;merged;2013-02-18 04:00:12;2014-10-08 04:14:45
https://github.com/apache/drill/pull/7;tnachen;<User (tnachen)>;merged;2013-02-16 01:27:12;2013-04-02 20:34:40
https://github.com/apache/drill/pull/6;julianhyde;<User (julianhyde)>;merged;2013-02-14 04:01:27;
https://github.com/apache/drill/pull/5;tnachen;<User (tnachen)>;merged;2013-02-12 18:49:08;2013-02-25 03:57:25
https://github.com/apache/drill/pull/4;cmerrick;;merged;2013-02-11 21:40:07;2013-02-25 19:47:38
https://github.com/apache/drill/pull/3;ijsong;<User (ijsong)>;merged;2012-12-13 16:42:20;2014-10-08 04:14:44
https://github.com/apache/drill/pull/2;jacques-n;<User (jacques-n)>;merged;2012-11-30 03:17:30;
https://github.com/apache/drill/pull/1;antoniogarrote;<User (antoniogarrote)>;merged;2012-10-24 09:18:55;2014-10-08 04:14:44
